  349 ALLIANCE ROOT EN  120000.0    0.10     0.1    0.95     166.0   68.91
  350 ALLY 2 OZ - RANG    2790.0   28.00    25.0    0.80      42.0  471.45
  351 ALLY 8 OZ - CERE    2790.0   28.00    25.0    0.80      42.0  209.55
  352 Altosid                0.0    0.00     0.0    0.00       0.0  787.19
  353 AMBER 1.4 OZ (PA     815.0  114.00     0.0    0.00     105.0   35.20
  354 AMBER ACCU-PAK 8     815.0  114.00     0.0    0.00     105.0   17.61
  355 AMBER CUSTOM-PAK     815.0  114.00     0.0    0.00     105.0   11.97
  356 AMBUSH  25W 2 LB       6.1   30.00     8.0    0.30   39300.0  133.04 4.93193
  357 AMBUSH  25WSP 2        6.1   30.00     8.0    0.30   39300.0  131.38 4.93193
  358 AMBUSH 1 GAL           6.1   30.00     8.0    0.30   39300.0  132.96 4.93193
  359 AMBUSH 15 GAL EZ       6.1   30.00     8.0    0.30   39300.0  115.99 4.93193
  360 Ambush 2.00EC          6.1   30.00     8.0    0.30   39300.0  151.41 4.93193
  361 AMBUSH BOOMERANG       6.1   30.00     8.0    0.30   39300.0  124.81 4.93193
  362 AMBUSH SATELLITE       6.1   30.00     8.0    0.30   39300.0  107.15 4.93193
  363 AMCY R/S DIURON       42.0  372.00     0.0    0.00     477.0    7.78
  364 AMDRO 25 LB            0.0   18.00    99.0   99.00  730000.0   20.01 4.93193
  365 AMDRO 4.5 LB           0.0   18.00    99.0   99.00  730000.0   22.65 4.93193
  366 AMDRO 6 OZ             0.0   18.00    99.0   99.00  730000.0   35.24 4.93193
  367 AMID-THIN .25 LB     100.0   10.00     5.0    0.60     100.0  352.75
  368 AMID-THIN 2.5 LB     100.0   10.00     5.0    0.60     100.0  325.38
  369 Amid-Thin W          100.0   10.00     5.0    0.60     100.0  606.38
  370 AMINE 4- GFC 2,4   23180.0    5.50     9.0    0.45      48.0    7.63
  371 Ammate                 0.0    0.00     0.0    0.00       0.0   15.90
  372 AMMO 2.5 EC 1 GA       0.0   36.00     5.0    0.40   61000.0  208.11 4.93193
  373 AMMO 2.5 EC 110        0.0   36.00     5.0    0.40   61000.0  191.39 4.93193
  374 AMMO 2.5 EC U-TU       0.0   36.00     5.0    0.40   61000.0  157.50 4.93193
  375 Antor 4ES            105.0    9.00    10.0    0.40     100.0   37.49
  376 APOLLO SC PINT         0.0    0.00     0.0    0.00       0.0  774.71
  377 APPLAUD  1 LB          0.0    0.00     0.0    0.00       0.0  113.10
  378 APRON 1 GAL         8400.0   40.00     0.0    0.00     171.0  198.45 5.17752
  379 APRON 1 QT          8400.0   40.00     0.0    0.00     171.0  226.61 5.17752
  380 APRON 2.5 GAL       8400.0   40.00     0.0    0.00     171.0  188.98 5.17752
  381 AQUATHOL GRAN 40       0.0    0.00     0.0    0.00       0.0    6.58 4.70238
  382 AQUATHOL K  2-1/       0.0    0.00     0.0    0.00       0.0  338.69 4.70238
  383 AQUATHOL K 30 GA       0.0    0.00     0.0    0.00       0.0  291.82 4.70238
  384 AQUAZINE 90DF 10       6.2   91.00     5.0    0.40     140.0   52.68
  385 Argold                63.0   30.00     0.0    0.00     300.0    3.46
  386 ARSENAL .5G  6 L  500000.0   90.00    30.0    0.80     100.0  109.79 4.70238
  387 ARSENAL .5G  8 L  500000.0   90.00    30.0    0.80     100.0    1.07 4.70238
  388 ARSENAL .5G 40 L  500000.0   90.00    30.0    0.80     100.0  725.04 4.70238
  389 ARSENAL .5G 40 L  500000.0   90.00    30.0    0.80     100.0  819.89 4.70238
  390 ARSENAL 2EC 1 OZ  500000.0   90.00    30.0    0.80     100.0  231.44 4.70238
  391 ARSENAL 2EC 2.5   500000.0   90.00    30.0    0.80     100.0  234.73 4.70238
  392 ARSENAL 2EC 30 G  500000.0   90.00    30.0    0.80     100.0  225.79 4.70238
  393 ARSENAL 5G 50 LB  500000.0   90.00    30.0    0.80     100.0  297.68 4.70238
  394 ARSENAL AC 1 OZ   500000.0   90.00    30.0    0.80     100.0  211.60 4.70238
  395 ARSENAL AC 1 QT   500000.0   90.00    30.0    0.80     100.0  217.03 4.70238
  396 ARSENAL AC 2.5 G  500000.0   90.00    30.0    0.80     100.0  226.01 4.70238
  397 Asana  0.66EC          0.0  108.00     8.0    0.40    5273.0  485.10 4.93193
  398 ASANA XL  190 GA       0.0  108.00     8.0    0.40    5273.0  382.20 4.93193
  399 ASANA XL 15 GAL        0.0  108.00     8.0    0.40    5273.0  419.28 4.93193
  400 ASANA XL 30 GAL        0.0  108.00     8.0    0.40    5273.0  387.77 4.93193
  401 ASANA XL 30 GAL        0.0  108.00     8.0    0.40    5273.0  419.28 4.93193
  402 ASSERT  2-1/2 GA     857.0   45.00    18.0    0.65      35.0   99.52 4.70238
  403 ASSERT BULK          857.0   45.00    18.0    0.65      35.0  100.40 4.70238
  404 ASSERT SG SOL GR     857.0   45.00    18.0    0.65      35.0   96.58 4.70238
  405 ASSURE 1 GAL (6X       0.3   60.00    15.0    0.20     540.0  274.37 4.70238
  406 ASSURE II 1 GAL        0.3   60.00    15.0    0.20     540.0  286.10 4.70238
  407 ASSURE II 1/2 GA       0.3   60.00    15.0    0.20     540.0  289.77 4.70238
  408 ASSURE II 14 GAL       0.3   60.00    15.0    0.20     540.0  278.38 4.70238
  409 ASSURE II 190 GL       0.3   60.00    15.0    0.20     540.0  278.38 4.70238
  410 ASTRO 25WP T & O       0.0   30.00     0.0    0.00   39300.0  102.31 4.93193
  411 ASTRO 3.2EC N/I        0.0   30.00     0.0    0.00   39300.0   93.87 4.93193
  412 ASTRO 3.2EC N/I        0.0   30.00     0.0    0.00   39300.0   93.05 4.93193
  413 ASTRO 3.2EC T &        0.0   30.00     0.0    0.00   39300.0   90.96 4.93193
  414 ASTRO 3.2EC T &        0.0   30.00     0.0    0.00   39300.0   92.33 4.93193
  415 ASULOX 2.5 GAL    550000.0   10.00     3.0    0.95     138.0   41.77 4.70238
  416 ASULOX 30 GAL     550000.0   10.00     3.0    0.95     138.0   34.44 4.70238
  417 ATRAZINE 4L 1 GA      33.0  146.00     5.0    0.45     147.0    9.84 4.70238
  418 ATRAZINE 4L 2.5       33.0  146.00     5.0    0.45     147.0    6.45 4.70238
  419 ATRAZINE 90DF 25      33.0  146.00     5.0    0.45     147.0   11.19 4.70238
  420 ATRAZINE QUART        33.0  146.00     5.0    0.45     147.0   17.51 4.70238
  421 ATRIMMEC 1 GAL         0.0    0.00     0.0    0.00       0.0  135.44
  422 ATRIMMEC 1 QT          0.0    0.00     0.0    0.00       0.0  163.85
  423 Avenge            817000.0   87.00     0.0    0.00   55000.0   53.44 4.70238
  424 AVITROL  50 LB         0.0    0.00     0.0    0.00       0.0    0.00
  425 AVITROL 200 CORN       0.0    0.00     0.0    0.00       0.0    0.00
  426 AVITROL MIXED GR       0.0    0.00     0.0    0.00       0.0    0.00
  427 AWARD 1 LB             5.7    1.00    99.0   99.00    3220.0  119.99
  428 AWARD 25 LB            5.7    1.00    99.0   99.00    3220.0   85.98
  429 AWARD 3 LB             5.7    1.00    99.0   99.00    3220.0  101.35
  430 AZA  2-1/2 GAL         0.0    0.00     0.0    0.00       0.0  117.60
  431 AZATIN EC QT           0.0    0.00     0.0    0.00       0.0  999.05
  432 AZATIN XL QT           0.0    0.00     0.0    0.00       0.0  614.60
  433 AZINPHOS METHYL       28.0   44.00     2.0    0.65     940.0   30.24 4.93193
  434 AZINPHOS METHYL        0.0    0.00     0.0    0.00       0.0   29.15 4.93193
  435 AZINPHOS METHYL       28.0   44.00     2.0    0.65     940.0   28.74 4.93193
  436 AZINPHOS METHYL       28.0   44.00     2.0    0.65     940.0   31.05 4.93193
  437 AZINPHOS METHYL       28.0   44.00     2.0    0.65     940.0   30.87 4.93193
  438 AZINPHOS-M 50WSB      28.0   44.00     2.0    0.65     940.0   33.86 4.93193
  439 AZTEC 2.1 50 LB      200.0   60.00     5.0    0.40   31000.0   22.33
  440 Balan 1.50EC           0.1   51.00    10.0    0.20    8240.0  990.78 4.70238
  441 BALAN 2.5 GR 40        0.1   51.00    10.0    0.20    8240.0   57.82 4.70238
  442 BALAN 2.5 HDG 40       0.1   51.00    10.0    0.20    8240.0   39.16 4.70238
  443 BALAN DF 12.5 LB       0.1   51.00    10.0    0.20    8240.0  176.00 4.70238
  444 BALAN XL 2G 50 L       0.1   51.00    10.0    0.20    8240.0   99.23 4.70238
  445 BANNER 1 QT            0.0    0.00     0.0    0.00       0.0  344.26 5.17752
  446 BANNER 2 X 1 GAL       0.0    0.00     0.0    0.00       0.0  288.19 5.17752
  447 BANNER 4 X 1 GAL       0.0    0.00     0.0    0.00       0.0  133.46 5.17752
  448 BANNER GEL 2X6X7       0.0    0.00     0.0    0.00       0.0  102.62 5.17752
  449 BANNER MAXX 1 GA       0.0    0.00     0.0    0.00       0.0  163.92 5.17752
  450 BANNER MAXX TURF       0.0    0.00     0.0    0.00       0.0  142.10 5.17752
  451 BANNER TURF PAK        0.0    0.00     0.0    0.00       0.0  137.81 5.17752
  452 Banol            1000000.0   12.00    15.0    0.95     309.0   54.39 5.17752
  453 BANROT 2 LB            0.0    0.00     0.0    0.00       0.0  149.61
  454 BANROT 8G 40 LB        0.0    0.00     0.0    0.00       0.0   19.43
  455 BANVEL 1 GAL      360000.0   18.00     9.0    0.65      13.0   48.85 4.70238
  456 BANVEL 110 GAL M  360000.0   18.00     9.0    0.65      13.0   43.30 4.70238
  457 BANVEL 30 GAL     360000.0   18.00     9.0    0.65      13.0   42.73 4.70238
  458 Banvel 4.00L      360000.0   18.00     9.0    0.65      13.0   40.88 4.70238
  459 Banvel 4.00L      360000.0   18.00     9.0    0.65      13.0   40.89 4.70238
  460 BANVEL 720 2-1/2  360000.0   18.00     9.0    0.65      13.0   54.36 4.70238
  461 BANVEL 720 30 GA  360000.0   18.00     9.0    0.65      13.0   47.58 4.70238
  462 BANVEL BULK       360000.0   18.00     9.0    0.65      13.0   42.08 4.70238
  463 BANVEL CST 2 1/2  360000.0   18.00     9.0    0.65      13.0   42.01 4.70238
  464 BANVEL PRO PAK T  360000.0   18.00     9.0    0.65      13.0    0.00 4.70238
  465 BANVEL SGF 2 1/2  360000.0   18.00     9.0    0.65      13.0   41.70 4.70238
  466 BANVEL SGF 30 GA  360000.0   18.00     9.0    0.65      13.0   41.18 4.70238
  467 BARRAGE 2-1/2 GA       0.0    0.00     0.0    0.00       0.0   64.14
  468 BARRICADE 65 WDG       0.0  120.00     0.0    0.00   13000.0  144.53 4.70238
  469 BARRICADE 65 WDG       0.0  120.00     0.0    0.00   13000.0  129.76 4.70238
  470 BARRICADE 65 WDG       0.0  120.00     0.0    0.00   13000.0  148.41 4.70238
  471 BARRICADE WSB 5L       0.0  120.00     0.0    0.00   13000.0   88.42 4.70238
  472 BASAGRAN    1 PT 2300000.0   27.00     2.0    0.60      35.0   68.52 4.70238
  473 BASAGRAN   30 GA 2300000.0   27.00     2.0    0.60      35.0   36.31 4.70238
  474 BASAGRAN  2.5 GA 2300000.0   27.00     2.0    0.60      35.0   36.83 4.70238
  475 Basagran 4.00EC  2300000.0   27.00     2.0    0.60      35.0   34.46 4.70238
  476 BASAGRAN BULK    2300000.0   27.00     2.0    0.60      35.0   35.08 4.70238
  477 BASAGRAN MINI BU 2300000.0   27.00     2.0    0.60      35.0   36.03 4.70238
  478 BASAGRAN T/0 1 G 2300000.0   27.00     2.0    0.60      35.0   33.51 4.70238
  479 BASAGRAN T/0 2.5 2300000.0   27.00     2.0    0.60      35.0   29.91 4.70238
  480 BASAGRAN T/0 PIN 2300000.0   27.00     2.0    0.60      35.0   53.61 4.70238
  481 BASALEX 2.5 GAL        0.0    0.00     0.0    0.00       0.0    0.00
  482 Basalin                0.9   60.00     0.0    0.00    3000.0   50.72
  483 BASAMID 1103 LB        0.0    0.00     0.0    0.00       0.0   11.91 4.70238
  484 BASAMID 15 LB          0.0    0.00     0.0    0.00       0.0   15.44 4.70238
  485 BASAMID 50 LB          0.0    0.00     0.0    0.00       0.0   14.41 4.70238
  486 BASAMID 7.5 LB         0.0    0.00     0.0    0.00       0.0   21.61 4.70238
  487 Basic Copper Sul       0.0    0.00     0.0    0.00       0.0   15.77
  488 BASICOP                0.0    0.00     0.0    0.00       0.0    7.67
  489 BASICOP 4 LB           0.0    0.00     0.0    0.00       0.0    7.22
  490 BASICOP 50 LB          0.0    0.00     0.0    0.00       0.0    7.94
  491 BATTALION 10 LB        0.0    0.00     0.0    0.00       0.0   61.43
  492 BAYGON 70 1 LB      1800.0  145.00    99.0   99.00      29.0   89.23 4.93193
  493 BAYGON BAIT 2%      1800.0  145.00    99.0   99.00      29.0  538.02 4.93193
  494 BAYLETON 1G 15-       71.5    6.00     8.0    0.30     319.0  379.26 5.17752
  495 BAYLETON 1G 30-       71.5    6.00     8.0    0.30     319.0  381.73 5.17752
  496 BAYLETON 25WDG 2      71.5    6.00     8.0    0.30     319.0  282.60 5.17752
  497 BAYLETON 25WP 12      71.5    6.00     8.0    0.30     319.0  381.02 5.17752
  498 BAYLETON 25WP 2.      71.5    6.00     8.0    0.30     319.0   99.32 5.17752
  499 BAYLETON 25WP 4       71.5    6.00     8.0    0.30     319.0  275.71 5.17752
  500 BAYLETON 25WP 60      71.5    6.00     8.0    0.30     319.0  235.17 5.17752
  501 BAYLETON 50% WP       71.5    6.00     8.0    0.30     319.0  266.81 5.17752
  502 BAYLETON 50DF 2-      71.5    6.00     8.0    0.30     319.0  247.23 5.17752
  503 BAYLETON 5G 36-       71.5    6.00     8.0    0.30     319.0   50.91 5.17752
  504 BAYLETON TURF FU      71.5    6.00     8.0    0.30     319.0    0.00 5.17752
  505 Baytan                95.0  300.00     0.0    0.00     500.0   33.66
  506 BAYTHROID II 1/2     200.0   60.00     5.0    0.40   31000.0    0.00 4.93193
  507 BAYTHROID II 15      200.0   60.00     5.0    0.40   31000.0    0.00 4.93193
  508 BAYTHROID II 5 G     200.0   60.00     5.0    0.40   31000.0    0.00 4.93193
  509 Beacon               243.0   10.00     0.0    0.00      12.0  312.42
  510 BEACON 1.52 OZ       243.0   10.00     0.0    0.00      12.0    0.00
  511 BEACON 1.52 OZ (     243.0   10.00     0.0    0.00      12.0    0.00
  512 BEACON 10X(5X1.5     243.0   10.00     0.0    0.00      12.0    0.00
  513 BEACON 5X1.52 OZ     243.0   10.00     0.0    0.00      12.0    0.00
  514 BENEFIT 1/2 GALL       0.3   27.00     3.0    0.05   12400.0    0.00
  515 BENLATE 50WP 25-       2.9   67.00     6.0    0.25    1910.0   73.01 5.17752
  516 BENLATE 50WP 25-       2.9   67.00     6.0    0.25    1910.0   68.32 5.17752
  517 BENLATE 50WP 5-        2.9   67.00     6.0    0.25    1910.0   72.22 5.17752
  518 BENLATE DF 2-          2.9   67.00     6.0    0.25    1910.0   66.64 5.17752
  519 BENLATE DF 5-          2.9   67.00     6.0    0.25    1910.0   66.15 5.17752
  520 BENLATE SP 1 LB        2.9   67.00     6.0    0.25    1910.0   67.65 5.17752
  521 Benodanil             20.0    0.00     0.0    0.00       0.0    0.00
  522 BENSUMEC 4LF 1 G       5.6  120.00    30.0    0.40    3900.0   28.90
  523 BENSUMEC 4LF 2.5       5.6  120.00    30.0    0.40    3900.0   28.33
  524 BETANEX  2.5 GAL       9.0    7.70     0.0    0.00     150.0  155.35
  525 BIOLOGIX 25- DRU       0.0    0.00     0.0    0.00       0.0    0.00
  526 BLADEX 15G 50-       170.0   17.00     0.0    0.00     218.0   79.23
  527 BLADEX 4L BULK       170.0   17.00     0.0    0.00     218.0   13.61
  528 BLADEX 80W 10 LB     170.0   17.00     0.0    0.00     218.0    9.33
  529 BLADEX 90DF  25      170.0   17.00     0.0    0.00     218.0   13.03
  530 Blazer            250000.0   30.00     5.0    0.95     113.0   65.97
  531 BLAZER 1 GAL      250000.0   30.00     5.0    0.95     113.0   65.37
  532 BLAZER S  15 GAL  250000.0   30.00     5.0    0.95     113.0   62.59
  533 BLAZER S 2.5 GAL  250000.0   30.00     5.0    0.95     113.0   62.54
  534 BLAZON 2.5 GAL         0.0    0.00     0.0    0.00       0.0    0.00
  535 BLITE BAN  2.2 L       0.0    0.00     0.0    0.00       0.0    0.00
  536 BLUE SHIELD COPP       0.0    0.00     0.0    0.00       0.0   12.71
  537 BLUE SHIELD DF 1       0.0    0.00     0.0    0.00       0.0    9.15
  538 BLUE SHIELD DF 2       0.0    0.00     0.0    0.00       0.0    8.36
  539 BLUE SHIELD DF 2       0.0    0.00     0.0    0.00       0.0   11.03
  540 BLUE SHIELD WP         0.0    0.00     0.0    0.00       0.0    6.12
  541 BLUE SHIELD WP 2       0.0    0.00     0.0    0.00       0.0    9.16
  542 BOLERO 8E  5 GAL      28.0   21.00     7.0    0.70     900.0   12.08
  543 BOLERO 8E 15 GAL      28.0   21.00     7.0    0.70     900.0   11.96
  544 BOND  1 GAL            0.0    0.00     0.0    0.00       0.0    0.00
  545 BOND  2.5 GAL          0.0    0.00     0.0    0.00       0.0    0.00
  546 BONUS  2.5 GAL         0.0    0.00     0.0    0.00       0.0   43.72
  547 BONZI 1 QT            26.0  200.00     0.0    0.00     500.0    0.00
  548 BORA-CARE 1 GAL        0.0    0.00     0.0    0.00       0.0   36.49
  549 BORA-CARE EACH         0.0    0.00     0.0    0.00       0.0  367.68
  550 BOTRAN 75WDG 30        7.0   60.00     4.0    0.50    1000.0   30.13
  551 BOV-A-MURA  2.5        0.0    0.00     0.0    0.00       0.0    0.00
  552 BRAVO 500 (PINTS       0.6   48.00     5.0    0.50    5000.0   36.54 5.17752
  553 BRAVO 500 2.5 GA       0.6   48.00     5.0    0.50    5000.0   25.91 5.17752
  554 BRAVO 720 2.5 GA       0.6   48.00     5.0    0.50    5000.0   18.74 5.17752
  555 BRAVO 75W 3 LB         0.6   48.00     5.0    0.50    5000.0   17.35 5.17752
  556 BRAVO S 2.5 GAL        0.6   48.00     5.0    0.50    5000.0   21.58 5.17752
  557 BRAVO ULTREX 27.       0.6   48.00     5.0    0.50    5000.0   19.91 5.17752
  558 BRAVO WEATHER ST       0.6   48.00     5.0    0.50    5000.0   18.64 5.17752
  559 BRC 605 6.7E/ZEN       0.0    0.00     0.0    0.00       0.0    5.03
  560 BRIGADE   .5 LB        0.0   95.00     7.0    0.40  237000.0  200.42
  561 BRO-MEAN C33           0.0    0.00     0.0    0.00       0.0    0.00
  562 Bromacil             700.0  275.00     0.0    0.00      32.0   50.44
  563 Bromoxynil            27.0    7.00     3.0    0.20    1079.0   62.84
  564 BUCTRIL  1 GAL        27.0    7.00     3.0    0.20    1079.0   68.02
  565 BUCTRIL  30 GAL       27.0    7.00     3.0    0.20    1079.0   53.97
  566 BUCTRIL  BULK         27.0    7.00     3.0    0.20    1079.0   59.53
  567 Buctril 2.0           27.0    7.00     3.0    0.20    1079.0    8.59
  568 BUCTRIL 2.5 GAL       27.0    7.00     3.0    0.20    1079.0   60.59
  569 BUCTRIL 4E  2.5       27.0    7.00     3.0    0.20    1079.0   56.56
  570 BUCTRIL GEL 8X2.      27.0    7.00     3.0    0.20    1079.0   53.61
  571 BUENO 6 2.5'S    1400000.0  180.00    10.0    1.00    7000.0   94.50
  572 BUGLE 1 GAL            0.0    0.00     0.0    0.00       0.0  210.13
  573 BURIZE   5 GAL         0.0    0.00     0.0    0.00       0.0    0.00
  574 BURIZE  60 GAL         0.0    0.00     0.0    0.00       0.0    0.00
  575 BUSAN 1020 55 GA  963000.0    4.50    99.0   99.00      10.0    0.00
  576 BUSAN 1020 BULK   963000.0    4.50    99.0   99.00      10.0    0.00
